id,code,mutant-info
1371,"            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{
					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF > 0 ))
					{
						Exception_handler ();
						request = 0;
						AU8.We9_DEF_OUT = 1;
                    }
					else
					{
						if ( AU8.We6_BE_CONFIRM_ON ) 
						{
							if ( ControlElement_DEF == 0) 
							{
								AU8.We6_BE_CONFIRM_ON = 0;
								AU8.We7_BE_LOSGELASSEN = 1;
                            }
                        }
						else
						{
							if ( AU8.We7_BE_LOSGELASSEN ) 
							{
								if ( ControlElement_DEF > 0) 
								{
									Exception_handler ();
									request = 0;
									AU8.We8_BE_CONFIRM_OUT = 1;
                                }
                            }
                        }
                    }
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						if ( ControlElement_DEF == 0) 
						{
							AU8.We8_BE_CONFIRM_OUT = 0;
							AU8.We9_DEF_OUT = 1;
                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;","<mb:mutant#e3685dc0ac6b542230c1bc3ef449ab56a6da4b78> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -124 +124 @@
-					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 ))
+					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF > 0 ))
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Defroster.c> ."
1372,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15 )  
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )) 
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{",
1373,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15 )  
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == --We1_BA_DEF_ev ))
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{","<mb:mutant#f0879ec30f7f1d20c34dd1d71c1465755ceb2f99> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -78 +78 @@
-		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev ))
+		if ( ! ( We1_BA_DEF == --We1_BA_DEF_ev ))
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1374,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1375,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) > 1024)
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#68ef45c755241e2134210769deba83bfb4c2523a> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -223 +223 @@
-		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024)
+		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) > 1024)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Defroster.c> ."
1376,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15 )  
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )) 
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{",
1377,"void main ( void ) 
{
	signed short We1_BA_DEF_ev = 0;
	signed short We1_BA_DEF ;
	We1_BA_DEF_ev_ctr1 ++ ;
	We1_BA_DEF_ev_ctr0 ++ ;
	if ( AU8.We2_Clip15_OUT ) 
	{
		if ( Clip_15 )  
		{
			AU8.We2_Clip15_OUT = 0;
			AU8.We3_Clip15_ON = 1;
			AU8.We9_DEF_OUT = 1;
			We1_BA_DEF_ev_ctr0 = 0;
			AU8.We11_BLINK_OUT = 1;
			control_led = 0;
        }
    }
	else
	{
		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 % ( We1_BA_DEF_ev_ctr3 - 1000);
		if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )) 
		{
			We1_BA_DEF_ev_ctr2 = 0;
        }
		if ( AU8.We3_Clip15_ON ) 
		{
			if ( Clip_15 == 0) 
			{
				if ( AU8.We11_BLINK_OUT ) 
				{
					AU8.We11_BLINK_OUT = 0;
                }
				else  
				{
					if ( AU8.We12_BLINK_ON )  
					{
						AU8.We12_BLINK_ON = 0;
                    }
                }
				if ( AU8.We5_BE_HANDLING ) 
				{
					Exception_handler ();
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						AU8.We8_BE_CONFIRM_OUT = 0;
                    }
					else
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							AU8.We9_DEF_OUT = 0;
                        }
                    }
                }
				AU8.We3_Clip15_ON = 0;
				request = 0;
				control_led = 0;
				AU8.We2_Clip15_OUT = 1;
            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{","<mb:mutant#412b2802bc1538a365980894011cf9e143aeadb3> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -77 +77 @@
-		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);
+		We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 % ( We1_BA_DEF_ev_ctr3 - 1000);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AORB> ;
    mb:program <mb:program#Defroster.c> ."
1378,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}",
1379,"                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e-- > 0 && confirmation_e > 0)
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;
						}
                    }
                }
				else 
				{                  
					if ( AU8.We12_BLINK_ON ) 
					{
						if (( request == 0) && ( error_e == 0)) 
						{
							AU8.We12_BLINK_ON = 0;
                        }
						else
						{
							if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
							{
								AU8.We12_BLINK_ON = 0;
                            }
                        }
                    }
                }
            }
        }      
		else
		{
			AU8.We2_Clip15_OUT = 1;
        }
    }
	if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024) 
	{
		We1_BA_DEF_ev_ctr2 = 32767;
    }
	else
	{
		if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024) 
		{
			We1_BA_DEF_ev_ctr2 = - 32768;
        }
		else
			We1_BA_DEF_ev_ctr2 = 32767;
    }
}","<mb:mutant#8992be2dfc8f9ce8474d2967c1ce169eff5375b1> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -181 +181 @@
-					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0)
+					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e-- > 0 && confirmation_e > 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1380,"            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{
					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )) 
					{
						Exception_handler ();
						request = 0;
						AU8.We9_DEF_OUT = 1;
                    }
					else
					{
						if ( AU8.We6_BE_CONFIRM_ON ) 
						{
							if ( ControlElement_DEF == 0) 
							{
								AU8.We6_BE_CONFIRM_ON = 0;
								AU8.We7_BE_LOSGELASSEN = 1;
                            }
                        }
						else
						{
							if ( AU8.We7_BE_LOSGELASSEN ) 
							{
								if ( ControlElement_DEF > 0) 
								{
									Exception_handler ();
									request = 0;
									AU8.We8_BE_CONFIRM_OUT = 1;
                                }
                            }
                        }
                    }
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						if ( ControlElement_DEF == 0) 
						{
							AU8.We8_BE_CONFIRM_OUT = 0;
							AU8.We9_DEF_OUT = 1;
                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;",
1381,"            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{
					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e++ == 0 ) && ( ControlElement_DEF == 0 ))
					{
						Exception_handler ();
						request = 0;
						AU8.We9_DEF_OUT = 1;
                    }
					else
					{
						if ( AU8.We6_BE_CONFIRM_ON ) 
						{
							if ( ControlElement_DEF == 0) 
							{
								AU8.We6_BE_CONFIRM_ON = 0;
								AU8.We7_BE_LOSGELASSEN = 1;
                            }
                        }
						else
						{
							if ( AU8.We7_BE_LOSGELASSEN ) 
							{
								if ( ControlElement_DEF > 0) 
								{
									Exception_handler ();
									request = 0;
									AU8.We8_BE_CONFIRM_OUT = 1;
                                }
                            }
                        }
                    }
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						if ( ControlElement_DEF == 0) 
						{
							AU8.We8_BE_CONFIRM_OUT = 0;
							AU8.We9_DEF_OUT = 1;
                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;","<mb:mutant#190eb1ec3ee459c003d9be45d5f98a23b724d477> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -124 +124 @@
-					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 ))
+					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e++ == 0 ) && ( ControlElement_DEF == 0 ))
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIS> ;
    mb:program <mb:program#Defroster.c> ."
1382,"            }
			else
			{
				if ( AU8.We5_BE_HANDLING ) 
				{
					if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )) 
					{
						Exception_handler ();
						request = 0;
						AU8.We9_DEF_OUT = 1;
                    }
					else
					{
						if ( AU8.We6_BE_CONFIRM_ON ) 
						{
							if ( ControlElement_DEF == 0) 
							{
								AU8.We6_BE_CONFIRM_ON = 0;
								AU8.We7_BE_LOSGELASSEN = 1;
                            }
                        }
						else
						{
							if ( AU8.We7_BE_LOSGELASSEN ) 
							{
								if ( ControlElement_DEF > 0) 
								{
									Exception_handler ();
									request = 0;
									AU8.We8_BE_CONFIRM_OUT = 1;
                                }
                            }
                        }
                    }
                }
				else 
				{
					if ( AU8.We8_BE_CONFIRM_OUT ) 
					{
						if ( ControlElement_DEF == 0) 
						{
							AU8.We8_BE_CONFIRM_OUT = 0;
							AU8.We9_DEF_OUT = 1;
                        }
                    }
					else 
					{
						if ( AU8.We9_DEF_OUT ) 
						{
							if ( ControlElement_DEF > 0) 
							{
								AU8.We9_DEF_OUT = 0;
								request = 1;
								We1_BA_DEF_ev_ctr1 = 0;
								AU8.We5_BE_HANDLING = 1;                              
								AU8.We6_BE_CONFIRM_ON = 1;
                            }
                        }
                    }
                }
				if ( AU8.We11_BLINK_OUT ) 
				{
					if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0) 
					{
						AU8.We11_BLINK_OUT = 0;
                    }
					else 
					{
						if ( request > 0 && ( error_e == 0)) 
						{
							AU8.We11_BLINK_OUT = 0;",
